TIENDA_ID,VENTA_PRED,FECHA,LATITUD_NUM,LONGITUD_NUM,mape_test,mae_test
11,690663.0,2025-02-28 00:00:00,26.00828,-98.40705,2.534159431195423,17959.21304094014
11,342396.0,2025-03-31 00:00:00,26.00828,-98.40705,2.534159431195423,17959.21304094014
12,1080838.0,2025-01-31 00:00:00,25.99668,-98.26116,3.076766793318544,29402.692279258423
12,1013298.0,2025-02-28 00:00:00,25.99668,-98.26116,3.076766793318544,29402.692279258423
12,481754.0,2025-03-31 00:00:00,25.99668,-98.26116,3.076766793318544,29402.692279258423
13,1282427.0,2025-01-31 00:00:00,25.98686,-98.09433,2.0566910347888836,25419.173972160042
13,1249316.0,2025-02-28 00:00:00,25.98686,-98.09433,2.0566910347888836,25419.173972160042
13,665303.0,2025-03-31 00:00:00,25.98686,-98.09433,2.0566910347888836,25419.173972160042
14,1193364.0,2025-01-31 00:00:00,26.21178,-98.5901,3.9095354963530387,48103.54937285284
14,1139693.0,2025-02-28 00:00:00,26.21178,-98.5901,3.9095354963530387,48103.54937285284
14,618814.0,2025-03-31 00:00:00,26.21178,-98.5901,3.9095354963530387,48103.54937285284
15,607317.0,2025-01-31 00:00:00,26.04645,-98.32298,3.388659912674762,19510.45848556638
15,622549.0,2025-02-28 00:00:00,26.04645,-98.32298,3.388659912674762,19510.45848556638
15,287818.0,2025-03-31 00:00:00,26.04645,-98.32298,3.388659912674762,19510.45848556638
16,1172650.0,2025-01-31 00:00:00,26.02393,-98.34394,1.4514709314691312,15314.496708278117
16,941720.0,2025-02-28 00:00:00,26.02393,-98.34394,1.4514709314691312,15314.496708278117
16,576458.0,2025-03-31 00:00:00,26.02393,-98.34394,1.4514709314691312,15314.496708278117
17,819606.0,2025-01-31 00:00:00,26.05687,-98.36383,2.8501157313649577,22378.952597089763
17,716210.0,2025-02-28 00:00:00,26.05687,-98.36383,2.8501157313649577,22378.952597089763
17,383412.0,2025-03-31 00:00:00,26.05687,-98.36383,2.8501157313649577,22378.952597089763
18,1445749.0,2025-01-31 00:00:00,26.05197,-98.28736,1.4589283247370577,20119.637740261776
18,1276321.0,2025-02-28 00:00:00,26.05197,-98.28736,1.4589283247370577,20119.637740261776
18,704866.0,2025-03-31 00:00:00,26.05197,-98.28736,1.4589283247370577,20119.637740261776
19,532418.0,2025-01-31 00:00:00,25.9944,-98.11901,3.1625284797076043,16410.15170832792
19,559988.0,2025-02-28 00:00:00,25.9944,-98.11901,3.1625284797076043,16410.15170832792
19,277007.0,2025-03-31 00:00:00,25.9944,-98.11901,3.1625284797076043,16410.15170832792
21,1286816.0,2025-01-31 00:00:00,25.18824,-99.80819,1.7658303717884716,22853.644852677462
21,1290837.0,2025-02-28 00:00:00,25.18824,-99.80819,1.7658303717884716,22853.644852677462
21,672911.0,2025-03-31 00:00:00,25.18824,-99.80819,1.7658303717884716,22853.644852677462
22,1041400.0,2025-01-31 00:00:00,25.57557,-99.98963,2.460275755974214,23981.157031294268
22,871689.0,2025-02-28 00:00:00,25.57557,-99.98963,2.460275755974214,23981.157031294268
22,481164.0,2025-03-31 00:00:00,25.57557,-99.98963,2.460275755974214,23981.157031294268
23,960691.0,2025-01-31 00:00:00,24.88103,-99.58133,1.5676571334603873,14617.511231146515
23,898192.0,2025-02-28 00:00:00,24.88103,-99.58133,1.5676571334603873,14617.511231146515
23,420041.0,2025-03-31 00:00:00,24.88103,-99.58133,1.5676571334603873,14617.511231146515
24,791982.0,2025-01-31 00:00:00,25.18881,-99.82257,3.7877285845645705,27135.142686661202
24,717350.0,2025-02-28 00:00:00,25.18881,-99.82257,3.7877285845645705,27135.142686661202
24,365937.0,2025-03-31 00:00:00,25.18881,-99.82257,3.7877285845645705,27135.142686661202
25,1095910.0,2025-01-31 00:00:00,25.18958,-99.85066,5.980973137347597,12120.426858180363
25,1145930.0,2025-02-28 00:00:00,25.18958,-99.85066,5.980973137347597,12120.426858180363
25,534144.0,2025-03-31 00:00:00,25.18958,-99.85066,5.980973137347597,12120.426858180363
26,910732.0,2025-01-31 00:00:00,24.86496,-99.56645,2.746189357529408,23891.80222600832
26,858820.0,2025-02-28 00:00:00,24.86496,-99.56645,2.746189357529408,23891.80222600832
26,403157.0,2025-03-31 00:00:00,24.86496,-99.56645,2.746189357529408,23891.80222600832
27,877666.0,2025-01-31 00:00:00,25.18924,-99.8317,1.7384320556198096,13394.547760523734
27,844781.0,2025-02-28 00:00:00,25.18924,-99.8317,1.7384320556198096,13394.547760523734
27,384352.0,2025-03-31 00:00:00,25.18924,-99.8317,1.7384320556198096,13394.547760523734
28,1003745.0,2025-01-31 00:00:00,25.57477,-99.97964,1.7071863664989266,15351.759000888938
28,944133.0,2025-02-28 00:00:00,25.57477,-99.97964,1.7071863664989266,15351.759000888938
28,444344.0,2025-03-31 00:00:00,25.57477,-99.97964,1.7071863664989266,15351.759000888938
29,797595.0,2025-01-31 00:00:00,25.19407,-99.83954,2.0582087738245836,14580.510678699573
29,735091.0,2025-02-28 00:00:00,25.19407,-99.83954,2.0582087738245836,14580.510678699573
29,349294.0,2025-03-31 00:00:00,25.19407,-99.83954,2.0582087738245836,14580.510678699573
31,1457402.0,2025-01-31 00:00:00,25.29708,-100.02935,11.808727254330995,24544.825578365224
31,1565505.0,2025-02-28 00:00:00,25.29708,-100.02935,11.808727254330995,24544.825578365224
31,672450.0,2025-03-31 00:00:00,25.29708,-100.02935,11.808727254330995,24544.825578365224
32,690677.0,2025-01-31 00:00:00,25.66615,-100.13315,2.465762022387015,16393.579389540213
32,703444.0,2025-02-28 00:00:00,25.66615,-100.13315,2.465762022387015,16393.579389540213
32,318007.0,2025-03-31 00:00:00,25.66615,-100.13315,2.465762022387015,16393.579389540213
33,1625653.0,2025-01-31 00:00:00,25.25546,-99.68657,2.009886041337694,27758.800158327696
33,1372721.0,2025-02-28 00:00:00,25.25546,-99.68657,2.009886041337694,27758.800158327696
33,781537.0,2025-03-31 00:00:00,25.25546,-99.68657,2.009886041337694,27758.800158327696
34,1218083.0,2025-01-31 00:00:00,25.28155,-100.0205,2.725805521043856,29772.719462270896
34,1100292.0,2025-02-28 00:00:00,25.28155,-100.0205,2.725805521043856,29772.719462270896
34,621925.0,2025-03-31 00:00:00,25.28155,-100.0205,2.725805521043856,29772.719462270896
35,828272.0,2025-01-31 00:00:00,24.8626,-99.57939,0.779934662076611,5975.829196283402
35,776990.0,2025-02-28 00:00:00,24.8626,-99.57939,0.779934662076611,5975.829196283402
35,438938.0,2025-03-31 00:00:00,24.8626,-99.57939,0.779934662076611,5975.829196283402
36,1379037.0,2025-01-31 00:00:00,25.1755,-99.83795,2.034055580984077,26769.329274534088
36,1269675.0,2025-02-28 00:00:00,25.1755,-99.83795,2.034055580984077,26769.329274534088
36,662145.0,2025-03-31 00:00:00,25.1755,-99.83795,2.034055580984077,26769.329274534088
37,772790.0,2025-01-31 00:00:00,25.61395,-100.17367,2.681546604817044,18711.41008356657
37,710682.0,2025-02-28 00:00:00,25.61395,-100.17367,2.681546604817044,18711.41008356657
37,352774.0,2025-03-31 00:00:00,25.61395,-100.17367,2.681546604817044,18711.41008356657
38,765505.0,2025-01-31 00:00:00,25.6076,-99.64965,3.1101775225559836,20663.406025751832
38,743604.0,2025-02-28 00:00:00,25.6076,-99.64965,3.1101775225559836,20663.406025751832
38,417502.0,2025-03-31 00:00:00,25.6076,-99.64965,3.1101775225559836,20663.406025751832
39,753876.0,2025-01-31 00:00:00,25.71129,-99.25392,2.8020471691971616,18538.162834526574
39,759487.0,2025-02-28 00:00:00,25.71129,-99.25392,2.8020471691971616,18538.162834526574
39,404158.0,2025-03-31 00:00:00,25.71129,-99.25392,2.8020471691971616,18538.162834526574
41,961811.0,2025-01-31 00:00:00,25.45995,-99.99653,1.6777037392296459,18562.782300602936
41,911618.0,2025-02-28 00:00:00,25.45995,-99.99653,1.6777037392296459,18562.782300602936
41,582304.0,2025-03-31 00:00:00,25.45995,-99.99653,1.6777037392296459,18562.782300602936
42,871855.0,2025-01-31 00:00:00,25.57826,-100.02549,20.022527978868567,60885.65022586853
42,809851.0,2025-02-28 00:00:00,25.57826,-100.02549,20.022527978868567,60885.65022586853
42,375256.0,2025-03-31 00:00:00,25.57826,-100.02549,20.022527978868567,60885.65022586853
43,772385.0,2025-01-31 00:00:00,25.61009,-100.15445,4.161272019256964,26593.614220473533
43,725868.0,2025-02-28 00:00:00,25.61009,-100.15445,4.161272019256964,26593.614220473533
43,348538.0,2025-03-31 00:00:00,25.61009,-100.15445,4.161272019256964,26593.614220473533
44,965125.0,2025-01-31 00:00:00,25.61295,-100.15086,2.44438342269267,21368.701236566227
44,782986.0,2025-02-28 00:00:00,25.61295,-100.15086,2.44438342269267,21368.701236566227
44,401103.0,2025-03-31 00:00:00,25.61295,-100.15086,2.44438342269267,21368.701236566227
45,893954.0,2025-01-31 00:00:00,25.60885,-100.15186,3.1491371793667544,25327.517612561816
45,753389.0,2025-02-28 00:00:00,25.60885,-100.15186,3.1491371793667544,25327.517612561816
45,364075.0,2025-03-31 00:00:00,25.60885,-100.15186,3.1491371793667544,25327.517612561816
46,919746.0,2025-01-31 00:00:00,25.58484,-99.98952,2.5550143901501996,22976.20135692744
46,896943.0,2025-02-28 00:00:00,25.58484,-99.98952,2.5550143901501996,22976.20135692744
46,443716.0,2025-03-31 00:00:00,25.58484,-99.98952,2.5550143901501996,22976.20135692744
47,945440.0,2025-01-31 00:00:00,24.86497,-99.561,3.250487978519214,29031.071104528368
47,890221.0,2025-02-28 00:00:00,24.86497,-99.561,3.250487978519214,29031.071104528368
47,426089.0,2025-03-31 00:00:00,24.86497,-99.561,3.250487978519214,29031.071104528368
48,1244984.0,2025-01-31 00:00:00,25.19349,-99.83942,2.713759187579004,31551.106181036153
48,1146910.0,2025-02-28 00:00:00,25.19349,-99.83942,2.713759187579004,31551.106181036153
48,643432.0,2025-03-31 00:00:00,25.19349,-99.83942,2.713759187579004,31551.106181036153
49,1743770.0,2025-01-31 00:00:00,25.39686,-100.13477,0.4329169228996153,7877.2947916652165
49,1489457.0,2025-02-28 00:00:00,25.39686,-100.13477,0.4329169228996153,7877.2947916652165
49,830282.0,2025-03-31 00:00:00,25.39686,-100.13477,0.4329169228996153,7877.2947916652165
51,1338122.0,2025-01-31 00:00:00,24.85599,-99.53781,0.387104044525879,5659.306096099114
51,1559317.0,2025-02-28 00:00:00,24.85599,-99.53781,0.387104044525879,5659.306096099114
51,800212.0,2025-03-31 00:00:00,24.85599,-99.53781,0.387104044525879,5659.306096099114
52,835002.0,2025-01-31 00:00:00,25.65314,-100.1115,3.566111503663006,31411.137102556575
52,743350.0,2025-02-28 00:00:00,25.65314,-100.1115,3.566111503663006,31411.137102556575
52,399923.0,2025-03-31 00:00:00,25.65314,-100.1115,3.566111503663006,31411.137102556575
53,1146711.0,2025-01-31 00:00:00,25.15216,-99.84832,0.7679619096141478,8580.663638166961
53,1101591.0,2025-02-28 00:00:00,25.15216,-99.84832,0.7679619096141478,8580.663638166961
53,696758.0,2025-03-31 00:00:00,25.15216,-99.84832,0.7679619096141478,8580.663638166961
54,1137113.0,2025-01-31 00:00:00,25.18022,-99.83248,1.837412927356963,18201.372550821936
54,1034116.0,2025-02-28 00:00:00,25.18022,-99.83248,1.837412927356963,18201.372550821936
54,573747.0,2025-03-31 00:00:00,25.18022,-99.83248,1.837412927356963,18201.372550821936
55,1459093.0,2025-01-31 00:00:00,25.47078,-100.17538,1.9619436168066515,30700.894043657794
55,1470286.0,2025-02-28 00:00:00,25.47078,-100.17538,1.9619436168066515,30700.894043657794
55,709721.0,2025-03-31 00:00:00,25.47078,-100.17538,1.9619436168066515,30700.894043657794
56,605078.0,2025-01-31 00:00:00,25.67128,-100.08602,3.546688678474212,16616.286586105878
56,575534.0,2025-02-28 00:00:00,25.67128,-100.08602,3.546688678474212,16616.286586105878
56,324601.0,2025-03-31 00:00:00,25.67128,-100.08602,3.546688678474212,16616.286586105878
57,947431.0,2025-01-31 00:00:00,25.24865,-99.97038,1.461745228688618,15925.830052678388
57,994774.0,2025-02-28 00:00:00,25.24865,-99.97038,1.461745228688618,15925.830052678388
57,600928.0,2025-03-31 00:00:00,25.24865,-99.97038,1.461745228688618,15925.830052678388
58,682139.0,2025-01-31 00:00:00,25.1883,-99.83526,3.1681620554206313,20623.888861042502
58,658733.0,2025-02-28 00:00:00,25.1883,-99.83526,3.1681620554206313,20623.888861042502
58,314060.0,2025-03-31 00:00:00,25.1883,-99.83526,3.1681620554206313,20623.888861042502
59,1123677.0,2025-01-31 00:00:00,25.25199,-99.70225,2.4065628046038197,25414.83328822182
59,1072755.0,2025-02-28 00:00:00,25.25199,-99.70225,2.4065628046038197,25414.83328822182
59,523533.0,2025-03-31 00:00:00,25.25199,-99.70225,2.4065628046038197,25414.83328822182
61,1893712.0,2025-01-31 00:00:00,25.79335,-99.17981,1.1723405742306117,21791.92100468087
61,1662010.0,2025-02-28 00:00:00,25.79335,-99.17981,1.1723405742306117,21791.92100468087
61,888986.0,2025-03-31 00:00:00,25.79335,-99.17981,1.1723405742306117,21791.92100468087
62,923235.0,2025-01-31 00:00:00,25.64195,-100.11259,3.477029968199543,29179.608541270005
62,852949.0,2025-02-28 00:00:00,25.64195,-100.11259,3.477029968199543,29179.608541270005
62,402874.0,2025-03-31 00:00:00,25.64195,-100.11259,3.477029968199543,29179.608541270005
63,1588288.0,2025-01-31 00:00:00,25.66645,-100.10365,1.1259435208064,15177.945190733712
63,1429887.0,2025-02-28 00:00:00,25.66645,-100.10365,1.1259435208064,15177.945190733712
63,774281.0,2025-03-31 00:00:00,25.66645,-100.10365,1.1259435208064,15177.945190733712
64,633048.0,2025-01-31 00:00:00,25.58841,-100.00187,3.6931196113604754,22472.60395026959
64,570526.0,2025-02-28 00:00:00,25.58841,-100.00187,3.6931196113604754,22472.60395026959
64,288521.0,2025-03-31 00:00:00,25.58841,-100.00187,3.6931196113604754,22472.60395026959
65,1567309.0,2025-01-31 00:00:00,24.8592,-99.55032,0.7769021810378612,14154.746999389952
65,1526764.0,2025-02-28 00:00:00,24.8592,-99.55032,0.7769021810378612,14154.746999389952
65,930723.0,2025-03-31 00:00:00,24.8592,-99.55032,0.7769021810378612,14154.746999389952
66,1341124.0,2025-01-31 00:00:00,25.18693,-99.82255,3.2757301199416964,39521.38736775402
66,1118039.0,2025-02-28 00:00:00,25.18693,-99.82255,3.2757301199416964,39521.38736775402
66,618217.0,2025-03-31 00:00:00,25.18693,-99.82255,3.2757301199416964,39521.38736775402
67,792648.0,2025-01-31 00:00:00,25.67955,-100.11205,3.548021294805764,27588.551342182676
67,730242.0,2025-02-28 00:00:00,25.67955,-100.11205,3.548021294805764,27588.551342182676
67,378306.0,2025-03-31 00:00:00,25.67955,-100.11205,3.548021294805764,27588.551342182676
68,1265134.0,2025-01-31 00:00:00,25.64911,-100.1431,1.5535665800841045,18148.949265203923
68,1141907.0,2025-02-28 00:00:00,25.64911,-100.1431,1.5535665800841045,18148.949265203923
68,624709.0,2025-03-31 00:00:00,25.64911,-100.1431,1.5535665800841045,18148.949265203923
69,1052192.0,2025-01-31 00:00:00,25.61119,-100.17794,1.744737043508565,18116.13942164259
69,936816.0,2025-02-28 00:00:00,25.61119,-100.17794,1.744737043508565,18116.13942164259
69,568665.0,2025-03-31 00:00:00,25.61119,-100.17794,1.744737043508565,18116.13942164259
71,680479.0,2025-01-31 00:00:00,25.58097,-100.00314,2.0225437157576476,13707.425472409597
71,654009.0,2025-02-28 00:00:00,25.58097,-100.00314,2.0225437157576476,13707.425472409597
71,326199.0,2025-03-31 00:00:00,25.58097,-100.00314,2.0225437157576476,13707.425472409597
72,1673482.0,2025-01-31 00:00:00,25.60005,-99.99983,0.9747770835250094,14829.980688300815
72,1495717.0,2025-02-28 00:00:00,25.60005,-99.99983,0.9747770835250094,14829.980688300815
72,791524.0,2025-03-31 00:00:00,25.60005,-99.99983,0.9747770835250094,14829.980688300815
73,726164.0,2025-01-31 00:00:00,25.59638,-100.02602,2.806105291211194,19682.55482522462
73,730545.0,2025-02-28 00:00:00,25.59638,-100.02602,2.806105291211194,19682.55482522462
73,372985.0,2025-03-31 00:00:00,25.59638,-100.02602,2.806105291211194,19682.55482522462
74,875047.0,2025-01-31 00:00:00,25.58452,-100.00093,2.1293258404789475,16216.910410775088
74,806956.0,2025-02-28 00:00:00,25.58452,-100.00093,2.1293258404789475,16216.910410775088
74,405923.0,2025-03-31 00:00:00,25.58452,-100.00093,2.1293258404789475,16216.910410775088
75,1588887.0,2025-01-31 00:00:00,24.86431,-99.57059,1.0994286059044547,15971.7969424034
75,1476235.0,2025-02-28 00:00:00,24.86431,-99.57059,1.0994286059044547,15971.7969424034
75,792221.0,2025-03-31 00:00:00,24.86431,-99.57059,1.0994286059044547,15971.7969424034
76,924152.0,2025-01-31 00:00:00,25.6064,-100.16801,4.487175969625696,37672.16708241961
76,842019.0,2025-02-28 00:00:00,25.6064,-100.16801,4.487175969625696,37672.16708241961
76,390338.0,2025-03-31 00:00:00,25.6064,-100.16801,4.487175969625696,37672.16708241961
77,1211642.0,2025-01-31 00:00:00,25.22275,-99.93358,0.7697398341242703,10189.39705566668
77,1301834.0,2025-02-28 00:00:00,25.22275,-99.93358,0.7697398341242703,10189.39705566668
77,644507.0,2025-03-31 00:00:00,25.22275,-99.93358,0.7697398341242703,10189.39705566668
78,992147.0,2025-01-31 00:00:00,25.68897,-100.11577,3.3244104011196054,31071.682351873238
78,975880.0,2025-02-28 00:00:00,25.68897,-100.11577,3.3244104011196054,31071.682351873238
78,460755.0,2025-03-31 00:00:00,25.68897,-100.11577,3.3244104011196054,31071.682351873238
79,1394675.0,2025-01-31 00:00:00,24.8547,-99.56993,2.2049734816998803,30317.432252478564
79,1449669.0,2025-02-28 00:00:00,24.8547,-99.56993,2.2049734816998803,30317.432252478564
79,715853.0,2025-03-31 00:00:00,24.8547,-99.56993,2.2049734816998803,30317.432252478564
81,1220762.0,2025-01-31 00:00:00,25.56297,-99.97865,1.2260588076105168,14802.095665828785
81,1283961.0,2025-02-28 00:00:00,25.56297,-99.97865,1.2260588076105168,14802.095665828785
81,660473.0,2025-03-31 00:00:00,25.56297,-99.97865,1.2260588076105168,14802.095665828785
82,1448381.0,2025-01-31 00:00:00,24.85338,-99.55459,1.3742780404639785,19990.254852120084
82,1533515.0,2025-02-28 00:00:00,24.85338,-99.55459,1.3742780404639785,19990.254852120084
82,778197.0,2025-03-31 00:00:00,24.85338,-99.55459,1.3742780404639785,19990.254852120084
83,1219668.0,2025-01-31 00:00:00,25.5778,-100.01034,1.9550115761656415,22151.922534724785
83,1095871.0,2025-02-28 00:00:00,25.5778,-100.01034,1.9550115761656415,22151.922534724785
83,610459.0,2025-03-31 00:00:00,25.5778,-100.01034,1.9550115761656415,22151.922534724785
84,1651236.0,2025-01-31 00:00:00,25.40713,-100.13747,1.3427442814653963,20256.337213979852
84,1539935.0,2025-02-28 00:00:00,25.40713,-100.13747,1.3427442814653963,20256.337213979852
84,803243.0,2025-03-31 00:00:00,25.40713,-100.13747,1.3427442814653963,20256.337213979852
85,750080.0,2025-01-31 00:00:00,25.64717,-100.09112,2.0323772976783783,13101.535202228284
85,669854.0,2025-02-28 00:00:00,25.64717,-100.09112,2.0323772976783783,13101.535202228284
85,359964.0,2025-03-31 00:00:00,25.64717,-100.09112,2.0323772976783783,13101.535202228284
86,1799924.0,2025-01-31 00:00:00,25.68957,-100.11101,1.32223808655942,20683.955994165848
86,1644451.0,2025-02-28 00:00:00,25.68957,-100.11101,1.32223808655942,20683.955994165848
86,871019.0,2025-03-31 00:00:00,25.68957,-100.11101,1.32223808655942,20683.955994165848
87,2038948.0,2025-01-31 00:00:00,24.87257,-99.57919,0.6968860480549227,14902.383920059525
87,1953136.0,2025-02-28 00:00:00,24.87257,-99.57919,0.6968860480549227,14902.383920059525
87,1016750.0,2025-03-31 00:00:00,24.87257,-99.57919,0.6968860480549227,14902.383920059525
88,1554947.0,2025-01-31 00:00:00,25.3844,-100.11426,0.761400275366586,10967.22031225417
88,1501727.0,2025-02-28 00:00:00,25.3844,-100.11426,0.761400275366586,10967.22031225417
88,785814.0,2025-03-31 00:00:00,25.3844,-100.11426,0.761400275366586,10967.22031225417
89,945459.0,2025-01-31 00:00:00,25.64365,-100.08587,2.7991950541911192,23075.179006092178
89,879795.0,2025-02-28 00:00:00,25.64365,-100.08587,2.7991950541911192,23075.179006092178
89,397218.0,2025-03-31 00:00:00,25.64365,-100.08587,2.7991950541911192,23075.179006092178
91,1207799.0,2025-01-31 00:00:00,24.86346,-99.52436,2.334886320678994,28422.899394900072
91,1191894.0,2025-02-28 00:00:00,24.86346,-99.52436,2.334886320678994,28422.899394900072
91,560445.0,2025-03-31 00:00:00,24.86346,-99.52436,2.334886320678994,28422.899394900072
92,1698596.0,2025-01-31 00:00:00,25.28406,-100.01023,0.752741180206174,12206.976702826114
92,1708445.0,2025-02-28 00:00:00,25.28406,-100.01023,0.752741180206174,12206.976702826114
92,899146.0,2025-03-31 00:00:00,25.28406,-100.01023,0.752741180206174,12206.976702826114
93,706394.0,2025-01-31 00:00:00,25.61114,-100.04841,1.6732383523128678,11196.776534296989
93,714666.0,2025-02-28 00:00:00,25.61114,-100.04841,1.6732383523128678,11196.776534296989
93,332742.0,2025-03-31 00:00:00,25.61114,-100.04841,1.6732383523128678,11196.776534296989
94,1350622.0,2025-01-31 00:00:00,25.2663,-100.00712,1.5273078569570355,19858.37043978456
94,1491162.0,2025-02-28 00:00:00,25.2663,-100.00712,1.5273078569570355,19858.37043978456
94,748574.0,2025-03-31 00:00:00,25.2663,-100.00712,1.5273078569570355,19858.37043978456
95,1203579.0,2025-01-31 00:00:00,24.86121,-99.5874,2.095098984201041,25380.48327347178
95,1059497.0,2025-02-28 00:00:00,24.86121,-99.5874,2.095098984201041,25380.48327347178
95,619597.0,2025-03-31 00:00:00,24.86121,-99.5874,2.095098984201041,25380.48327347178
96,1524687.0,2025-01-31 00:00:00,25.64882,-100.11601,1.2061674634079136,17825.69829814894
96,1517292.0,2025-02-28 00:00:00,25.64882,-100.11601,1.2061674634079136,17825.69829814894
96,744422.0,2025-03-31 00:00:00,25.64882,-100.11601,1.2061674634079136,17825.69829814894
97,1018806.0,2025-01-31 00:00:00,25.19287,-99.82562,2.8983651085135897,27904.034707236187
97,937650.0,2025-02-28 00:00:00,25.19287,-99.82562,2.8983651085135897,27904.034707236187
97,471354.0,2025-03-31 00:00:00,25.19287,-99.82562,2.8983651085135897,27904.034707236187
98,1277269.0,2025-01-31 00:00:00,24.8886,-99.67181,0.47441778927942885,7834.212911608687
98,1574684.0,2025-02-28 00:00:00,24.8886,-99.67181,0.47441778927942885,7834.212911608687
98,786498.0,2025-03-31 00:00:00,24.8886,-99.67181,0.47441778927942885,7834.212911608687
99,1279006.0,2025-01-31 00:00:00,24.8691,-99.55367,1.4300629689617934,17127.855566973714
99,1215397.0,2025-02-28 00:00:00,24.8691,-99.55367,1.4300629689617934,17127.855566973714
99,688052.0,2025-03-31 00:00:00,24.8691,-99.55367,1.4300629689617934,17127.855566973714
101,1109268.0,2025-01-31 00:00:00,25.6252,-100.11314,3.90455985122801,39101.553670341156
101,1107481.0,2025-02-28 00:00:00,25.6252,-100.11314,3.90455985122801,39101.553670341156
101,695644.0,2025-03-31 00:00:00,25.6252,-100.11314,3.90455985122801,39101.553670341156
102,1366657.0,2025-01-31 00:00:00,25.20612,-99.83051,1.9299008257431811,24386.528374183126
102,1265148.0,2025-02-28 00:00:00,25.20612,-99.83051,1.9299008257431811,24386.528374183126
102,682906.0,2025-03-31 00:00:00,25.20612,-99.83051,1.9299008257431811,24386.528374183126
103,1245088.0,2025-01-31 00:00:00,25.30148,-100.03258,4.047800857842546,45732.70919068004
103,1087666.0,2025-02-28 00:00:00,25.30148,-100.03258,4.047800857842546,45732.70919068004
103,645096.0,2025-03-31 00:00:00,25.30148,-100.03258,4.047800857842546,45732.70919068004
104,581477.0,2025-01-31 00:00:00,25.66592,-100.09583,1.7290395155665874,8100.083916126928
104,599310.0,2025-02-28 00:00:00,25.66592,-100.09583,1.7290395155665874,8100.083916126928
104,318533.0,2025-03-31 00:00:00,25.66592,-100.09583,1.7290395155665874,8100.083916126928
105,1526509.0,2025-01-31 00:00:00,25.18256,-99.81497,1.7407520318169478,24958.486778628383
105,1371074.0,2025-02-28 00:00:00,25.18256,-99.81497,1.7407520318169478,24958.486778628383
105,746629.0,2025-03-31 00:00:00,25.18256,-99.81497,1.7407520318169478,24958.486778628383
106,1046264.0,2025-01-31 00:00:00,25.20434,-99.84566,2.440781158836935,45709.29546900158
106,1734260.0,2025-02-28 00:00:00,25.20434,-99.84566,2.440781158836935,45709.29546900158
106,981034.0,2025-03-31 00:00:00,25.20434,-99.84566,2.440781158836935,45709.29546900158
107,1531962.0,2025-01-31 00:00:00,24.88132,-99.55085,1.5529725884819034,24017.33360284573
